market,variety,arrival_date,arrivals_mt,minimum_price,maximum_price,modal_price,lag_1,lag_7,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,price_change_1,price_change_7,price_vs_rolling_7,price_vs_rolling_14,month,day_of_week,target_date,target_modal_price_7d
Banaganapalli APMC,Sona Mahsuri,2022-05-29,1.0,1350.0,1950.0,1650.0,1650.0,1650.0,1642.857142857143,1653.571428571429,18.898223650461368,23.731557327472068,0.0,0.0,1.0043478260869565,0.9978401727861772,5,6,2022-06-06,1650.0
Chintalapudi APMC,1001,2022-05-29,1.0,1940.0,1960.0,1950.0,1950.0,1950.0,1950.0,1950.0,0.0,0.0,0.0,0.0,1.0,1.0,5,6,2022-06-12,1950.0
Rajahmundry APMC,Paddy,2022-05-29,0.5,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,3.759662683014833e-06,0.0,0.0,0.0,1.0,1.0,5,6,2022-06-05,1940.0
Rajahmundry APMC,Swarna Masuri (New),2022-05-29,0.5,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,5.5120601757511575e-06,4.473617776440681e-06,0.0,0.0,1.0,1.0,5,6,2022-06-05,1960.0
Tanuku APMC,MTU-1010,2022-05-29,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,5,6,2022-06-06,1970.0
Rajahmundry APMC,Swarna Masuri (New),2022-05-30,0.5,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,5.5120601757511575e-06,4.473617776440681e-06,0.0,0.0,1.0,1.0,5,0,2022-06-06,1960.0
Rajahmundry APMC,Paddy,2022-05-30,0.5,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,3.759662683014833e-06,0.0,0.0,0.0,1.0,1.0,5,0,2022-06-06,1940.0
Tanuku APMC,MTU-1010,2022-05-30,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,5,0,2022-06-06,1970.0
Banaganapalli APMC,Sona Mahsuri,2022-05-30,1.0,1350.0,1950.0,1650.0,1650.0,1650.0,1642.857142857143,1650.0,18.898223650461368,19.611613513825617,0.0,0.0,1.0043478260869565,1.0,5,0,2022-06-06,1650.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-05-30,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,5,0,2022-06-06,1800.0
Chintalapudi APMC,1001,2022-05-30,1.0,1940.0,1960.0,1950.0,1950.0,1950.0,1950.0,1950.0,0.0,0.0,0.0,0.0,1.0,1.0,5,0,2022-06-12,1950.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-05-31,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,5,1,2022-06-07,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-05-31,1.0,1350.0,1950.0,1750.0,1650.0,1600.0,1642.857142857143,1650.0,18.898223650461368,19.611613513825617,100.0,150.0,1.065217391304348,1.0606060606060606,5,1,2022-06-07,1650.0
Rajahmundry APMC,Paddy,2022-05-31,0.5,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,3.759662683014833e-06,0.0,0.0,0.0,1.0,1.0,5,1,2022-06-07,1940.0
Rajahmundry APMC,Swarna Masuri (New),2022-05-31,0.5,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,5.5120601757511575e-06,4.473617776440681e-06,0.0,0.0,1.0,1.0,5,1,2022-06-07,1960.0
Tanuku APMC,MTU-1010,2022-05-31,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,5,1,2022-06-07,1970.0
Tanuku APMC,MTU-1010,2022-06-01,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,2,2022-06-08,1970.0
Rajahmundry APMC,Swarna Masuri (New),2022-06-01,0.5,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,5.5120601757511575e-06,4.473617776440681e-06,0.0,0.0,1.0,1.0,6,2,2022-06-08,1960.0
Rajahmundry APMC,Paddy,2022-06-01,0.5,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,3.759662683014833e-06,0.0,0.0,0.0,1.0,1.0,6,2,2022-06-08,1940.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-01,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,2,2022-06-08,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-01,1.0,1350.0,1950.0,1650.0,1750.0,1650.0,1664.2857142857142,1657.142857142857,37.796447300922736,33.149677206593964,-100.0,0.0,0.9914163090128756,0.9956896551724138,6,2,2022-06-08,1650.0
Chintalapudi APMC,1001,2022-06-01,1.0,1940.0,1960.0,1950.0,1950.0,1950.0,1950.0,1950.0,0.0,0.0,0.0,0.0,1.0,1.0,6,2,2022-06-12,1950.0
Rajahmundry APMC,Swarna Masuri (New),2022-06-02,0.5,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,5.5120601757511575e-06,4.473617776440681e-06,0.0,0.0,1.0,1.0,6,3,2022-06-09,1960.0
Tanuku APMC,MTU-1010,2022-06-02,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,3,2022-06-09,1970.0
Rajahmundry APMC,Paddy,2022-06-02,0.5,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,3.759662683014833e-06,0.0,0.0,0.0,1.0,1.0,6,3,2022-06-09,1940.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-02,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,3,2022-06-09,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-02,1.0,1350.0,1950.0,1650.0,1650.0,1650.0,1664.2857142857142,1657.142857142857,37.796447300922736,33.149677206593964,0.0,0.0,0.9914163090128756,0.9956896551724138,6,3,2022-06-09,1650.0
Chintalapudi APMC,1001,2022-06-02,1.0,1940.0,1960.0,1950.0,1950.0,1950.0,1950.0,1950.0,0.0,0.0,0.0,0.0,1.0,1.0,6,3,2022-06-12,1950.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-03,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,4,2022-06-10,1800.0
Chintalapudi APMC,1001,2022-06-03,1.0,1940.0,1960.0,1950.0,1950.0,1950.0,1950.0,1950.0,0.0,0.0,0.0,0.0,1.0,1.0,6,4,2022-06-12,1950.0
Rajahmundry APMC,Paddy,2022-06-03,0.5,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,3.759662683014833e-06,0.0,0.0,0.0,1.0,1.0,6,4,2022-06-10,1940.0
Rajahmundry APMC,Swarna Masuri (New),2022-06-03,0.5,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,5.5120601757511575e-06,4.473617776440681e-06,0.0,0.0,1.0,1.0,6,4,2022-06-10,1960.0
Tanuku APMC,MTU-1010,2022-06-03,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,4,2022-06-10,1970.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-04,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,5,2022-06-14,1800.0
Chintalapudi APMC,1001,2022-06-04,1.0,1940.0,1960.0,1950.0,1950.0,1950.0,1950.0,1950.0,0.0,0.0,0.0,0.0,1.0,1.0,6,5,2022-06-12,1950.0
Rajahmundry APMC,Paddy,2022-06-05,0.5,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,3.759662683014833e-06,0.0,0.0,0.0,1.0,1.0,6,6,2022-06-14,1940.0
Rajahmundry APMC,Swarna Masuri (New),2022-06-05,0.5,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,5.5120601757511575e-06,4.473617776440681e-06,0.0,0.0,1.0,1.0,6,6,2022-06-14,1960.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-05,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,6,2022-06-14,1800.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-06,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,0,2022-06-14,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-06,1.0,1350.0,1950.0,1650.0,1650.0,1650.0,1664.2857142857142,1653.571428571429,37.796447300922736,30.78639631074864,0.0,0.0,0.9914163090128756,0.9978401727861772,6,0,2022-06-13,1600.0
Rajahmundry APMC,Paddy,2022-06-06,0.5,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,3.759662683014833e-06,0.0,0.0,0.0,1.0,1.0,6,0,2022-06-14,1940.0
Rajahmundry APMC,Swarna Masuri (New),2022-06-06,0.5,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,5.5120601757511575e-06,4.473617776440681e-06,0.0,0.0,1.0,1.0,6,0,2022-06-14,1960.0
Tanuku APMC,MTU-1010,2022-06-06,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,0,2022-06-13,1970.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-07,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,1,2022-06-14,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-07,1.0,1350.0,1950.0,1650.0,1650.0,1650.0,1664.2857142857142,1653.571428571429,37.796447300922736,30.78639631074864,0.0,0.0,0.9914163090128756,0.9978401727861772,6,1,2022-06-15,1600.0
Rajahmundry APMC,Paddy,2022-06-07,0.5,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,3.759662683014833e-06,0.0,0.0,0.0,1.0,1.0,6,1,2022-06-14,1940.0
Rajahmundry APMC,Swarna Masuri (New),2022-06-07,0.5,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,5.5120601757511575e-06,4.473617776440681e-06,0.0,0.0,1.0,1.0,6,1,2022-06-14,1960.0
Tanuku APMC,MTU-1010,2022-06-07,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,1,2022-06-15,1970.0
Rajahmundry APMC,Swarna Masuri (New),2022-06-08,0.5,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,5.5120601757511575e-06,4.473617776440681e-06,0.0,0.0,1.0,1.0,6,2,2022-06-15,1960.0
Rajahmundry APMC,Paddy,2022-06-08,0.5,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,3.759662683014833e-06,0.0,0.0,0.0,1.0,1.0,6,2,2022-06-15,1940.0
Tanuku APMC,MTU-1010,2022-06-08,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,2,2022-06-15,1970.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-08,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,2,2022-06-15,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-08,1.0,1350.0,1950.0,1650.0,1650.0,1650.0,1664.2857142857142,1653.571428571429,37.796447300922736,30.78639631074864,0.0,0.0,0.9914163090128756,0.9978401727861772,6,2,2022-06-15,1600.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-09,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,3,2022-06-16,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-09,1.0,1350.0,1950.0,1650.0,1650.0,1650.0,1664.2857142857142,1653.571428571429,37.796447300922736,30.78639631074864,0.0,0.0,0.9914163090128756,0.9978401727861772,6,3,2022-06-16,1600.0
Rajahmundry APMC,Paddy,2022-06-09,0.5,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,3.759662683014833e-06,0.0,0.0,0.0,1.0,1.0,6,3,2022-06-16,1940.0
Rajahmundry APMC,Swarna Masuri (New),2022-06-09,0.5,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,5.5120601757511575e-06,4.473617776440681e-06,0.0,0.0,1.0,1.0,6,3,2022-06-16,1960.0
Tanuku APMC,MTU-1010,2022-06-09,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,3,2022-06-16,1970.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-10,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,4,2022-06-17,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-10,1.0,1350.0,1950.0,1650.0,1650.0,1750.0,1664.2857142857142,1653.571428571429,37.796447300922736,30.78639631074864,0.0,-100.0,0.9914163090128756,0.9978401727861772,6,4,2022-06-17,1600.0
Rajahmundry APMC,Paddy,2022-06-10,0.5,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,3.759662683014833e-06,0.0,0.0,0.0,1.0,1.0,6,4,2022-06-17,1940.0
Rajahmundry APMC,Swarna Masuri (New),2022-06-10,0.5,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,5.5120601757511575e-06,4.473617776440681e-06,0.0,0.0,1.0,1.0,6,4,2022-06-17,1960.0
Tanuku APMC,MTU-1010,2022-06-10,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,4,2022-06-17,1970.0
Banaganapalli APMC,Sona Mahsuri,2022-06-11,1.0,1350.0,1950.0,1650.0,1650.0,1650.0,1650.0,1657.142857142857,0.0,26.726124191247617,0.0,0.0,1.0,0.9956896551724138,6,5,2022-06-18,1600.0
Tanuku APMC,MTU-1010,2022-06-11,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,5,2022-06-18,1970.0
Tanuku APMC,MTU-1010,2022-06-12,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,6,2022-06-19,1970.0
Banaganapalli APMC,Sona Mahsuri,2022-06-12,1.0,1350.0,1950.0,1650.0,1650.0,1650.0,1650.0,1657.142857142857,0.0,26.726124191247617,0.0,0.0,1.0,0.9956896551724138,6,6,2022-06-19,1600.0
Chintalapudi APMC,1001,2022-06-12,1.0,1940.0,1960.0,1950.0,1950.0,1950.0,1950.0,1950.0,0.0,0.0,0.0,0.0,1.0,1.0,6,6,2022-06-19,1950.0
Banaganapalli APMC,Sona Mahsuri,2022-06-13,1.0,1400.0,1900.0,1600.0,1650.0,1650.0,1650.0,1657.142857142857,0.0,26.726124191247617,-50.0,-50.0,0.9696969696969696,0.9655172413793104,6,0,2022-06-20,1600.0
Chintalapudi APMC,1001,2022-06-13,1.0,1940.0,1960.0,1950.0,1950.0,1950.0,1950.0,1950.0,0.0,0.0,0.0,0.0,1.0,1.0,6,0,2022-06-20,1950.0
Tanuku APMC,MTU-1010,2022-06-13,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,0,2022-06-20,1970.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-14,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,1,2022-06-21,1800.0
Chintalapudi APMC,1001,2022-06-14,1.0,1940.0,1960.0,1950.0,1950.0,1950.0,1950.0,1950.0,0.0,0.0,0.0,0.0,1.0,1.0,6,1,2022-06-21,1950.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-15,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,2,2022-06-22,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-15,1.0,1400.0,1900.0,1600.0,1600.0,1650.0,1642.857142857143,1653.571428571429,18.898223650461368,30.78639631074864,0.0,-50.0,0.9739130434782608,0.9676025917926564,6,2,2022-06-22,1650.0
Tanuku APMC,MTU-1010,2022-06-15,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,2,2022-06-22,1970.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-16,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,3,2022-06-23,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-16,1.0,1400.0,1900.0,1600.0,1600.0,1650.0,1635.7142857142858,1650.0,24.397501823713355,33.96831102434203,0.0,-50.0,0.9781659388646288,0.9696969696969696,6,3,2022-06-23,1650.0
Tanuku APMC,MTU-1010,2022-06-16,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,3,2022-06-23,1970.0
Tanuku APMC,MTU-1010,2022-06-17,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,4,2022-06-24,1970.0
Rajahmundry APMC,Swarna Masuri (New),2022-06-17,0.5,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,5.5120601757511575e-06,4.473617776440681e-06,0.0,0.0,1.0,1.0,6,4,2022-07-01,1960.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-17,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,4,2022-06-24,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-17,1.0,1400.0,1900.0,1600.0,1600.0,1650.0,1628.571428571429,1646.428571428571,26.726124191242494,36.5022955773725,0.0,-50.0,0.9824561403508772,0.9718004338394794,6,4,2022-06-24,1650.0
Rajahmundry APMC,Paddy,2022-06-17,0.5,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,3.759662683014833e-06,0.0,0.0,0.0,1.0,1.0,6,4,2022-07-01,1940.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-18,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,5,2022-06-25,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-18,1.0,1400.0,1900.0,1600.0,1600.0,1650.0,1621.428571428571,1642.857142857143,26.726124191242494,38.51644432598592,0.0,-50.0,0.986784140969163,0.9739130434782608,6,5,2022-06-25,1650.0
Rajahmundry APMC,Paddy,2022-06-18,0.5,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,3.759662683014833e-06,0.0,0.0,0.0,1.0,1.0,6,5,2022-07-01,1940.0
Rajahmundry APMC,Swarna Masuri (New),2022-06-18,0.5,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,5.5120601757511575e-06,4.473617776440681e-06,0.0,0.0,1.0,1.0,6,5,2022-07-01,1960.0
Tanuku APMC,MTU-1010,2022-06-18,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,5,2022-06-25,1970.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-19,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,6,2022-06-26,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-19,1.0,1400.0,1900.0,1600.0,1600.0,1650.0,1614.2857142857142,1632.142857142857,24.397501823713355,24.86225790494841,0.0,-50.0,0.991150442477876,0.9803063457330417,6,6,2022-06-26,1600.0
Rajahmundry APMC,Paddy,2022-06-19,0.5,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,3.759662683014833e-06,0.0,0.0,0.0,1.0,1.0,6,6,2022-07-01,1940.0
Rajahmundry APMC,Swarna Masuri (New),2022-06-19,0.5,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,5.5120601757511575e-06,4.473617776440681e-06,0.0,0.0,1.0,1.0,6,6,2022-07-01,1960.0
Tanuku APMC,MTU-1010,2022-06-19,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,6,2022-06-28,1970.0
Tanuku APMC,MTU-1010,2022-06-20,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,0,2022-06-28,1970.0
Rajahmundry APMC,Swarna Masuri (New),2022-06-20,0.5,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,5.5120601757511575e-06,4.473617776440681e-06,0.0,0.0,1.0,1.0,6,0,2022-07-01,1960.0
Banaganapalli APMC,Sona Mahsuri,2022-06-20,1.0,1400.0,1900.0,1600.0,1600.0,1650.0,1607.142857142857,1628.571428571429,18.898223650461368,25.677629550660736,0.0,-50.0,0.9955555555555556,0.9824561403508772,6,0,2022-06-27,1600.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-20,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,0,2022-06-27,1800.0
Rajahmundry APMC,Paddy,2022-06-20,0.5,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,1940.0,3.759662683014833e-06,0.0,0.0,0.0,1.0,1.0,6,0,2022-07-01,1940.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-21,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,1,2022-06-28,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-21,1.0,1400.0,1900.0,1600.0,1600.0,1600.0,1600.0,1625.0,0.0,25.943726083144533,0.0,0.0,1.0,0.9846153846153848,6,1,2022-06-28,1600.0
Chintalapudi APMC,1001,2022-06-21,1.0,1940.0,1960.0,1950.0,1950.0,1950.0,1950.0,1950.0,0.0,0.0,0.0,0.0,1.0,1.0,6,1,2022-07-05,1950.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-22,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,2,2022-06-29,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-22,1.0,1350.0,1950.0,1650.0,1600.0,1600.0,1600.0,1621.428571428571,0.0,25.677629550660924,50.0,50.0,1.03125,1.0176211453744497,6,2,2022-06-29,1600.0
Tanuku APMC,MTU-1010,2022-06-22,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,2,2022-06-29,1970.0
Tanuku APMC,MTU-1010,2022-06-23,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,3,2022-06-30,1970.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-23,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,3,2022-06-30,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-23,1.0,1350.0,1950.0,1650.0,1650.0,1600.0,1607.142857142857,1621.428571428571,18.898223650461368,25.677629550660924,0.0,50.0,1.0266666666666666,1.0176211453744497,6,3,2022-06-30,1600.0
Banaganapalli APMC,Sona Mahsuri,2022-06-24,1.0,1350.0,1950.0,1650.0,1650.0,1600.0,1614.2857142857142,1621.428571428571,24.397501823713355,25.677629550660924,0.0,50.0,1.02212389380531,1.0176211453744497,6,4,2022-07-03,1600.0
Tanuku APMC,MTU-1010,2022-06-24,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,4,2022-07-01,1970.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-24,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,4,2022-07-01,1800.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-25,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,5,2022-07-03,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-25,1.0,1350.0,1950.0,1650.0,1650.0,1600.0,1621.428571428571,1621.428571428571,26.726124191242494,25.677629550660924,0.0,50.0,1.0176211453744497,1.0176211453744497,6,5,2022-07-03,1600.0
Tanuku APMC,MTU-1010,2022-06-25,1.0,1960.0,1980.0,1970.0,1970.0,1970.0,1970.0,1970.0,0.0,2.2053098967288814e-06,0.0,0.0,1.0,1.0,6,5,2022-07-03,1970.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-26,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,6,2022-07-03,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-26,1.0,1300.0,1900.0,1600.0,1650.0,1600.0,1628.571428571429,1621.428571428571,26.726124191242494,25.677629550660924,-50.0,0.0,0.9824561403508772,0.986784140969163,6,6,2022-07-03,1600.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-27,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,0,2022-07-04,1800.0
Banaganapalli APMC,Sona Mahsuri,2022-06-27,1.0,1300.0,1900.0,1600.0,1600.0,1600.0,1628.571428571429,1617.857142857143,26.726124191242494,24.8622579049488,0.0,0.0,0.9824561403508772,0.988962472406181,6,0,2022-07-04,1600.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2022-06-28,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,6,1,2022-07-05,1800.0
