market,variety,arrival_date,arrivals_mt,minimum_price,maximum_price,modal_price,lag_1,lag_7,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,price_change_1,price_change_7,price_vs_rolling_7,price_vs_rolling_14,month,day_of_week,target_modal_price
Rajahmundry APMC,Swarna Masuri (New),2021-07-11,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,7,6,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-12,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,0,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-12,1.0,1700.0,1900.0,1800.0,1800.0,1800.0,1735.7142857142858,1760.7142857142858,47.559486560567194,44.62911876519575,0.0,0.0,1.037037037037037,1.022312373225152,7,0,1800.0
Rajahmundry APMC,Paddy,2021-07-12,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,7,0,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-07-12,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,7,0,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-13,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,1,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-13,1.0,1700.0,1950.0,1800.0,1800.0,1700.0,1735.7142857142858,1760.7142857142858,47.559486560567194,44.62911876519575,0.0,100.0,1.037037037037037,1.022312373225152,7,1,1700.0
Rajahmundry APMC,Paddy,2021-07-13,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,7,1,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-07-13,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,7,1,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-14,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,2,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-14,1.0,1600.0,1800.0,1700.0,1800.0,1700.0,1750.0,1764.2857142857142,50.00000000000008,45.69367667316552,-100.0,0.0,0.9714285714285714,0.9635627530364372,7,2,1600.0
Rajahmundry APMC,Paddy,2021-07-14,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,7,2,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-07-14,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,7,2,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-15,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,3,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-15,1.0,1500.0,1800.0,1600.0,1700.0,1700.0,1750.0,1760.7142857142858,50.00000000000008,48.74806279610844,-100.0,-100.0,0.9142857142857143,0.9087221095334685,7,3,1750.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-16,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,4,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-16,1.0,1500.0,1900.0,1750.0,1600.0,1700.0,1735.7142857142858,1746.4285714285713,74.80132415430958,63.44072252682019,150.0,50.0,1.008230452674897,1.0020449897750512,7,4,1750.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-17,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,5,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-17,1.0,1500.0,1900.0,1750.0,1750.0,1750.0,1742.857142857143,1742.857142857143,73.19250547114002,61.57279262148591,0.0,0.0,1.0040983606557377,1.0040983606557377,7,5,1700.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-18,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,6,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-18,1.0,1600.0,1800.0,1700.0,1750.0,1800.0,1742.857142857143,1739.2857142857142,73.19250547114002,59.41565265331604,-50.0,-100.0,0.9754098360655737,0.9774127310061602,7,6,1700.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-19,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,0,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-19,1.0,1600.0,1800.0,1700.0,1700.0,1800.0,1728.5714285714287,1732.142857142857,69.86381310057718,57.536419426649125,0.0,-100.0,0.9834710743801652,0.9814432989690722,7,0,1600.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-20,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,1,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-20,1.0,1400.0,1800.0,1600.0,1700.0,1800.0,1714.2857142857142,1725.0,62.678317052800764,54.59642140991444,-100.0,-200.0,0.9333333333333333,0.927536231884058,7,1,1800.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-21,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,2,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-21,1.0,1600.0,1900.0,1800.0,1600.0,1700.0,1685.7142857142858,1717.857142857143,62.67831705280057,63.87229704394598,200.0,100.0,1.0677966101694916,1.0478170478170479,7,2,1800.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-22,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,3,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-22,1.0,1600.0,1900.0,1800.0,1800.0,1600.0,1700.0,1725.0,76.3762615825972,67.22522420364622,0.0,200.0,1.0588235294117647,1.0434782608695652,7,3,1800.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-23,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,4,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-23,1.0,1600.0,1900.0,1800.0,1800.0,1750.0,1728.5714285714287,1732.142857142857,69.86381310057727,69.6340512888689,0.0,50.0,1.0413223140495866,1.0391752577319588,7,4,1850.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-24,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,5,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-24,1.0,1700.0,2000.0,1850.0,1800.0,1750.0,1735.7142857142858,1739.2857142857142,74.80132415430971,71.19467198239656,50.0,100.0,1.0658436213991769,1.0636550308008215,7,5,1800.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-25,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,6,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-25,1.0,1700.0,1900.0,1800.0,1850.0,1700.0,1750.0,1746.4285714285713,86.60254037844412,77.12199555121687,-50.0,100.0,1.0285714285714285,1.030674846625767,7,6,1700.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-26,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,0,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-26,1.0,1600.0,1850.0,1700.0,1800.0,1700.0,1764.2857142857142,1746.4285714285713,85.21681032463506,77.12199555121687,-100.0,0.0,0.9635627530364372,0.9734151329243355,7,0,1600.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-27,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,1,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-27,1.0,1400.0,1800.0,1600.0,1700.0,1600.0,1764.2857142857142,1739.2857142857142,85.21681032463506,76.406230687764,-100.0,0.0,0.9068825910931174,0.9199178644763861,7,1,1500.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-28,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,2,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-28,1.0,1300.0,1700.0,1500.0,1600.0,1800.0,1764.2857142857142,1725.0,85.21681032463506,82.62519638054006,-100.0,-300.0,0.8502024291497976,0.8695652173913043,7,2,1600.0
Rajahmundry APMC,Paddy,2021-07-28,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,7,2,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-07-28,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,7,2,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-29,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,3,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-29,1.0,1400.0,1800.0,1600.0,1500.0,1800.0,1721.4285714285713,1710.7142857142858,128.63754913562002,102.24136493267513,100.0,-200.0,0.9294605809128631,0.9352818371607515,7,3,1500.0
Rajahmundry APMC,Paddy,2021-07-29,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,7,3,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-07-29,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,7,3,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-30,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,4,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-30,1.0,1300.0,1700.0,1500.0,1600.0,1800.0,1692.857142857143,1710.7142857142858,130.47532151257374,102.24136493267513,-100.0,-300.0,0.8860759493670886,0.8768267223382046,7,4,1600.0
Rajahmundry APMC,Paddy,2021-07-30,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,7,4,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-07-30,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,7,4,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-07-31,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,7,5,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-07-31,1.0,1400.0,1800.0,1600.0,1500.0,1850.0,1650.0,1692.857142857143,138.44373104863422,115.7868447043669,100.0,-250.0,0.9696969696969697,0.9451476793248945,7,5,1700.0
Rajahmundry APMC,Paddy,2021-07-31,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,7,5,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-07-31,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,7,5,1888.0
Banaganapalli APMC,Sona Mahsuri,2021-08-01,1.0,1500.0,1900.0,1700.0,1600.0,1800.0,1614.2857142857142,1682.142857142857,106.90449676496901,117.02587297283762,100.0,-100.0,1.0530973451327434,1.010615711252654,8,6,1650.0
Rajahmundry APMC,Paddy,2021-08-01,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-08-01,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,1888.0
Banaganapalli APMC,Sona Mahsuri,2021-08-02,1.0,1500.0,1800.0,1650.0,1700.0,1700.0,1600.0,1682.142857142857,81.64965809277147,117.02587297283762,-50.0,-50.0,1.03125,0.9808917197452229,8,0,1800.0
Rajahmundry APMC,Paddy,2021-08-02,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-08-02,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0,1888.0
Banaganapalli APMC,Sona Mahsuri,2021-08-03,1.0,1700.0,2000.0,1800.0,1650.0,1600.0,1592.857142857143,1678.5714285714287,73.19250547113866,117.20180773462293,150.0,200.0,1.1300448430493273,1.0723404255319149,8,1,1400.0
Rajahmundry APMC,Paddy,2021-08-03,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-08-03,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1888.0
Banaganapalli APMC,Sona Mahsuri,2021-08-04,1.0,1200.0,1600.0,1400.0,1800.0,1500.0,1621.4285714285713,1692.857142857143,107.4598485371113,119.06227016071863,-400.0,-100.0,0.8634361233480177,0.8270042194092827,8,2,1400.0
Rajahmundry APMC,Paddy,2021-08-04,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-08-04,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,1888.0
Banaganapalli APMC,Sona Mahsuri,2021-08-05,1.0,1200.0,1600.0,1400.0,1400.0,1600.0,1607.142857142857,1664.2857142857142,130.47532151257323,137.88034309135153,0.0,-200.0,0.8711111111111112,0.8412017167381974,8,3,1600.0
Rajahmundry APMC,Paddy,2021-08-05,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-08-05,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,1888.0
Banaganapalli APMC,Sona Mahsuri,2021-08-06,1.0,1400.0,1800.0,1600.0,1400.0,1500.0,1578.5714285714287,1635.7142857142858,152.36235005501032,148.62002586432257,200.0,100.0,1.0135746606334841,0.9781659388646288,8,4,1600.0
Rajahmundry APMC,Paddy,2021-08-06,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-08-06,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,1888.0
Banaganapalli APMC,Sona Mahsuri,2021-08-07,1.0,1400.0,1800.0,1600.0,1600.0,1600.0,1592.857142857143,1621.4285714285713,148.4042099261653,141.03230087504676,0.0,0.0,1.0044843049327354,0.986784140969163,8,5,1800.0
Rajahmundry APMC,Paddy,2021-08-07,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-08-07,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-08-08,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-08-08,1.0,1600.0,2000.0,1800.0,1600.0,1700.0,1592.857142857143,1603.5714285714287,148.4042099261653,124.75250223216625,200.0,100.0,1.1300448430493273,1.1224944320712693,8,6,1800.0
Rajahmundry APMC,Paddy,2021-08-08,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-08-08,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-08-09,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-08-09,1.0,1600.0,2000.0,1800.0,1800.0,1650.0,1607.142857142857,1603.5714285714287,164.38920136009344,124.75250223216625,0.0,150.0,1.12,1.1224944320712693,8,0,1800.0
Rajahmundry APMC,Paddy,2021-08-09,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-08-09,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-08-10,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-08-10,1.0,1600.0,2000.0,1800.0,1800.0,1800.0,1628.5714285714287,1610.7142857142858,179.94708216848701,133.2703605869994,0.0,0.0,1.1052631578947367,1.1175166297117516,8,1,1600.0
Rajahmundry APMC,Paddy,2021-08-10,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-08-10,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-08-11,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-08-11,1.0,1400.0,1800.0,1600.0,1800.0,1400.0,1628.5714285714287,1625.0,179.94708216848701,142.43757067031638,-200.0,200.0,0.9824561403508771,0.9846153846153847,8,2,1800.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-08-12,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-08-12,1.0,1600.0,2000.0,1800.0,1600.0,1400.0,1657.142857142857,1632.142857142857,151.18578920369043,138.12917986316344,200.0,400.0,1.0862068965517242,1.1028446389496718,8,3,1800.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-08-13,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-08-13,1.0,1600.0,2000.0,1800.0,1800.0,1600.0,1714.2857142857142,1646.4285714285713,106.90449676496927,144.7335558804593,0.0,200.0,1.05,1.0932754880694144,8,4,1800.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-08-14,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-08-14,1.0,1600.0,2000.0,1800.0,1800.0,1600.0,1742.857142857143,1667.857142857143,97.59000729485287,143.59015240653414,0.0,200.0,1.0327868852459017,1.0792291220556745,8,5,1700.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-08-15,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-08-15,1.0,1500.0,1900.0,1700.0,1800.0,1800.0,1771.4285714285713,1682.142857142857,75.59289460184493,146.24418838833384,-100.0,-100.0,0.9596774193548387,1.010615711252654,8,6,1700.0
Rajahmundry APMC,Paddy,2021-08-15,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-08-15,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-08-16,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-08-16,1.0,1500.0,1900.0,1700.0,1700.0,1800.0,1757.142857142857,1682.142857142857,78.6795792469438,146.24418838833384,0.0,-100.0,0.967479674796748,1.010615711252654,8,0,1700.0
Rajahmundry APMC,Paddy,2021-08-16,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-08-16,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,8,0,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-08-17,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-08-17,1.0,1500.0,1900.0,1700.0,1700.0,1800.0,1742.857142857143,1685.7142857142858,78.6795792469438,146.0091823094738,0.0,-100.0,0.9754098360655737,1.0084745762711864,8,1,1800.0
Rajahmundry APMC,Paddy,2021-08-17,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-08-17,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-08-18,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-08-18,1.0,1600.0,2000.0,1800.0,1700.0,1600.0,1728.5714285714287,1678.5714285714287,75.59289460184493,142.38934396479644,100.0,200.0,1.0413223140495866,1.0723404255319149,8,2,1800.0
Rajahmundry APMC,Paddy,2021-08-18,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-08-18,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-08-19,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-08-19,1.0,1600.0,2000.0,1800.0,1800.0,1800.0,1757.142857142857,1707.142857142857,53.452248382484136,120.66664642907503,0.0,0.0,1.024390243902439,1.0543933054393306,8,3,1800.0
Rajahmundry APMC,Paddy,2021-08-19,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-08-19,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,8,3,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-08-20,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-08-20,1.0,1700.0,1900.0,1800.0,1800.0,1800.0,1757.142857142857,1735.7142857142858,53.452248382484136,84.18973861410872,0.0,0.0,1.024390243902439,1.037037037037037,8,4,1800.0
Rajahmundry APMC,Paddy,2021-08-20,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-08-20,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-08-21,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-08-21,1.0,1700.0,1900.0,1800.0,1800.0,1800.0,1757.142857142857,1750.0,53.452248382484136,75.95545253127412,0.0,0.0,1.024390243902439,1.0285714285714285,8,5,1750.0
Rajahmundry APMC,Paddy,2021-08-21,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,1868.0
Rajahmundry APMC,Swarna Masuri (New),2021-08-21,0.5,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,1888.0,0.0,0.0,0.0,0.0,1.0,1.0,8,5,1888.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2021-08-22,0.01,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,1800.0
Banaganapalli APMC,Sona Mahsuri,2021-08-22,1.0,1600.0,1900.0,1750.0,1800.0,1700.0,1757.142857142857,1764.2857142857142,53.452248382484136,63.3323693776641,-50.0,50.0,0.9959349593495935,0.9919028340080972,8,6,1750.0
Rajahmundry APMC,Paddy,2021-08-22,0.5,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1.0,1.0,8,6,1868.0
